#{"t_start": 1768206246.7971556, "env_id": "None"}
r,l,t
0.0,1,2375.85192
0.0,1,2375.851939
0.0,1,2375.851955
0.0,1,2375.85197
0.0,1,2375.851985
0.0,1,2375.852
0.0,1,2375.852014
0.0,1,2376.232611
0.0,1,2376.232652
0.0,1,2376.232671
0.0,1,2376.232685
0.0,1,2376.2327
0.0,1,2376.232714
0.0,1,2376.232729
0.0,1,2376.232744
0.0,1,2376.614754
0.0,1,2376.614797
0.0,1,2376.614817
0.0,1,2376.614833
0.0,1,2376.614848
0.0,1,2376.614863
0.0,1,2376.614878
0.0,1,2376.614893
0.0,1,2376.999028
0.0,1,2376.999068
0.0,1,2376.999087
0.0,1,2376.999104
0.0,1,2376.999119
0.0,1,2376.999134
0.0,1,2376.999149
0.0,1,2376.999163
0.0,1,2377.678401
0.0,1,2377.678463
0.0,1,2377.678482
0.0,1,2377.678498
0.0,1,2377.678514
0.0,1,2377.678529
0.0,1,2377.678543
0.0,1,2377.678558
0.0,1,2378.060885
0.0,1,2378.060931
0.0,1,2378.060949
0.0,1,2378.060965
0.0,1,2378.06098
0.0,1,2378.060995
0.0,1,2378.06101
0.0,1,2378.061025
0.0,1,2378.667775
0.0,1,2378.667845
0.0,1,2378.667871
0.0,1,2378.667892
0.0,1,2378.667911
0.0,1,2378.667931
0.0,1,2378.66795
0.0,1,2378.667969
0.0,1,2379.049594
0.0,1,2379.049643
0.0,1,2379.049662
0.0,1,2379.049678
0.0,1,2379.049693
0.0,1,2379.049709
0.0,1,2379.049723
0.0,1,2379.049738
0.0,1,2379.43395
0.0,1,2379.433993
0.0,1,2379.434013
0.0,1,2379.43403
0.0,1,2379.434045
0.0,1,2379.434061
0.0,1,2379.434075
0.0,1,2379.43409
0.0,1,2379.855623
0.0,1,2379.85568
0.0,1,2379.855699
0.0,1,2379.855716
0.0,1,2379.855731
0.0,1,2379.855745
0.0,1,2379.855761
0.0,1,2379.855777
0.0,1,2380.233934
0.0,1,2380.233979
0.0,1,2380.233998
0.0,1,2380.234014
0.0,1,2380.23403
0.0,1,2380.234046
0.0,1,2380.234061
0.0,1,2380.234077
0.0,1,2380.617433
0.0,1,2380.617476
0.0,1,2380.617495
0.0,1,2380.61751
0.0,1,2380.617526
0.0,1,2380.617541
0.0,1,2380.617556
0.0,1,2380.617572
0.0,1,2381.210823
0.0,1,2381.210879
0.0,1,2381.210898
0.0,1,2381.210915
0.0,1,2381.21093
0.0,1,2381.210946
0.0,1,2381.210961
0.0,1,2381.210976
0.0,1,2381.583266
0.0,1,2381.583313
0.0,1,2381.583332
0.0,1,2381.583349
0.0,1,2381.583365
0.0,1,2381.583381
0.0,1,2381.583396
0.0,1,2381.583411
0.0,1,2381.96557
0.0,1,2381.965611
0.0,1,2381.965631
0.0,1,2381.965648
0.0,1,2381.965664
0.0,1,2381.96568
0.0,1,2381.965695
0.0,1,2381.96571
0.0,1,2382.388716
0.0,1,2382.388762
0.0,1,2382.388782
0.0,1,2382.388798
0.0,1,2382.388814
0.0,1,2382.38883
0.0,1,2382.388846
0.0,1,2382.38886
0.0,1,2382.964891
0.0,1,2382.964962
0.0,1,2382.964985
0.0,1,2382.965006
0.0,1,2382.965026
0.0,1,2382.965046
0.0,1,2382.965065
0.0,1,2382.965084
0.0,1,2383.359458
0.0,1,2383.359512
0.0,1,2383.359531
0.0,1,2383.359548
0.0,1,2383.359564
0.0,1,2383.359579
0.0,1,2383.359594
0.0,1,2383.359609
0.0,1,2383.784486
0.0,1,2383.784527
0.0,1,2383.784547
0.0,1,2383.784564
0.0,1,2383.784579
0.0,1,2383.784595
0.0,1,2383.784609
0.0,1,2383.784624
0.0,1,2384.447284
0.0,1,2384.447339
0.0,1,2384.447358
0.0,1,2384.447374
0.0,1,2384.447389
0.0,1,2384.447404
0.0,1,2384.447419
0.0,1,2384.447434
0.0,1,2384.833017
0.0,1,2384.833062
0.0,1,2384.83308
0.0,1,2384.833097
0.0,1,2384.833113
0.0,1,2384.833128
0.0,1,2384.833143
0.0,1,2384.833158
0.0,1,2385.22172
0.0,1,2385.221766
0.0,1,2385.221785
0.0,1,2385.221802
0.0,1,2385.221818
0.0,1,2385.221834
0.0,1,2385.221849
0.0,1,2385.221865
0.0,1,2385.689335
0.0,1,2385.689376
0.0,1,2385.689396
0.0,1,2385.689413
0.0,1,2385.689429
0.0,1,2385.689445
0.0,1,2385.68946
0.0,1,2385.689476
0.0,1,2386.148196
0.0,1,2386.148238
0.0,1,2386.148257
0.0,1,2386.148274
0.0,1,2386.14829
0.0,1,2386.148306
0.0,1,2386.148321
0.0,1,2386.148337
0.0,1,2386.573897
0.0,1,2386.573945
0.0,1,2386.573964
0.0,1,2386.57398
0.0,1,2386.573996
0.0,1,2386.574012
0.0,1,2386.574027
0.0,1,2386.574042
0.0,1,2387.289582
0.0,1,2387.289636
0.0,1,2387.289655
0.0,1,2387.289672
0.0,1,2387.289688
0.0,1,2387.289704
0.0,1,2387.289719
0.0,1,2387.289734
0.0,1,2387.716407
0.0,1,2387.716453
0.0,1,2387.716472
0.0,1,2387.716488
0.0,1,2387.716505
0.0,1,2387.71652
0.0,1,2387.716535
0.0,1,2387.71655
0.0,1,2388.368664
0.0,1,2388.368728
0.0,1,2388.368751
0.0,1,2388.368773
0.0,1,2388.368795
0.0,1,2388.368814
0.0,1,2388.368834
0.0,1,2388.368853
0.0,1,2388.751266
0.0,1,2388.751311
0.0,1,2388.751331
0.0,1,2388.751347
0.0,1,2388.751364
0.0,1,2388.751379
0.0,1,2388.751394
0.0,1,2388.751409
0.0,1,2389.03213
0.0,1,2389.032187
0.0,1,2389.03221
0.0,1,2389.032232
0.0,1,2389.032252
0.0,1,2389.032273
0.0,1,2389.032292
0.0,1,2389.032313
0.0,1,2389.457423
0.0,1,2389.457466
0.0,1,2389.457485
0.0,1,2389.457501
0.0,1,2389.457517
0.0,1,2389.457532
0.0,1,2389.457546
0.0,1,2389.457561
0.0,1,2389.884693
0.0,1,2389.884752
0.0,1,2389.884772
0.0,1,2389.884789
0.0,1,2389.884804
0.0,1,2389.88482
0.0,1,2389.884836
0.0,1,2389.884851
0.0,1,2390.573577
0.0,1,2390.573641
0.0,1,2390.57366
0.0,1,2390.573677
0.0,1,2390.573693
0.0,1,2390.573709
0.0,1,2390.573724
0.0,1,2390.573739
0.0,1,2390.999524
0.0,1,2390.999598
0.0,1,2390.999617
0.0,1,2390.999633
0.0,1,2390.999649
0.0,1,2390.999664
0.0,1,2390.999679
0.0,1,2390.999694
0.0,1,2391.420614
0.0,1,2391.420658
0.0,1,2391.420677
0.0,1,2391.420698
0.0,1,2391.420714
0.0,1,2391.420728
0.0,1,2391.420744
0.0,1,2391.420759
0.0,1,2391.843747
0.0,1,2391.84379
0.0,1,2391.84381
0.0,1,2391.843826
0.0,1,2391.843841
0.0,1,2391.843857
0.0,1,2391.843871
0.0,1,2391.843886
0.0,1,2392.263056
0.0,1,2392.263099
0.0,1,2392.263117
0.0,1,2392.263133
0.0,1,2392.263149
0.0,1,2392.263163
0.0,1,2392.263178
0.0,1,2392.263193
0.0,1,2392.859598
0.0,1,2392.859663
0.0,1,2392.859687
0.0,1,2392.859709
0.0,1,2392.85973
0.0,1,2392.85975
0.0,1,2392.85977
0.0,1,2392.85979
0.0,1,2393.290662
0.0,1,2393.290706
0.0,1,2393.290725
0.0,1,2393.290741
0.0,1,2393.290756
0.0,1,2393.290771
0.0,1,2393.290786
0.0,1,2393.290801
0.0,1,2394.001155
0.0,1,2394.001212
0.0,1,2394.00123
0.0,1,2394.001247
0.0,1,2394.001263
0.0,1,2394.001278
0.0,1,2394.001293
0.0,1,2394.001308
0.0,1,2394.436502
0.0,1,2394.436569
0.0,1,2394.436589
0.0,1,2394.436605
0.0,1,2394.43662
0.0,1,2394.436635
0.0,1,2394.436651
0.0,1,2394.436665
0.0,1,2394.92554
0.0,1,2394.925609
0.0,1,2394.925631
0.0,1,2394.925647
0.0,1,2394.925663
0.0,1,2394.925679
0.0,1,2394.925695
0.0,1,2394.925709
0.0,1,2395.397764
0.0,1,2395.397808
0.0,1,2395.397826
0.0,1,2395.397842
0.0,1,2395.397857
0.0,1,2395.397873
0.0,1,2395.397888
0.0,1,2395.397903
0.0,1,2395.876701
0.0,1,2395.876753
0.0,1,2395.876772
0.0,1,2395.876788
0.0,1,2395.876804
0.0,1,2395.876819
0.0,1,2395.876835
0.0,1,2395.87685
0.0,1,2396.348314
0.0,1,2396.34836
0.0,1,2396.348379
0.0,1,2396.348395
0.0,1,2396.348411
0.0,1,2396.348426
0.0,1,2396.348441
0.0,1,2396.348455
0.0,1,2397.09444
0.0,1,2397.094489
0.0,1,2397.094508
0.0,1,2397.094525
0.0,1,2397.094542
0.0,1,2397.094557
0.0,1,2397.094573
0.0,1,2397.094587
0.0,1,2397.567702
0.0,1,2397.567746
0.0,1,2397.567765
0.0,1,2397.567782
0.0,1,2397.567798
0.0,1,2397.567814
0.0,1,2397.567828
0.0,1,2397.567844
0.0,1,2398.165704
0.0,1,2398.165771
0.0,1,2398.165795
0.0,1,2398.165816
0.0,1,2398.165837
0.0,1,2398.165857
0.0,1,2398.165876
0.0,1,2398.165895
0.0,1,2398.59481
0.0,1,2398.594856
0.0,1,2398.594875
0.0,1,2398.594892
0.0,1,2398.594908
0.0,1,2398.594923
0.0,1,2398.594938
0.0,1,2398.594953
0.0,1,2399.020458
0.0,1,2399.020501
0.0,1,2399.020521
0.0,1,2399.020537
0.0,1,2399.020552
0.0,1,2399.020567
0.0,1,2399.020583
0.0,1,2399.020598
0.0,1,2399.448057
0.0,1,2399.448105
0.0,1,2399.448124
0.0,1,2399.44814
0.0,1,2399.448155
0.0,1,2399.44817
0.0,1,2399.448185
0.0,1,2399.4482
0.0,1,2400.144996
0.0,1,2400.14505
0.0,1,2400.145075
0.0,1,2400.145092
0.0,1,2400.145108
0.0,1,2400.145123
0.0,1,2400.145139
0.0,1,2400.145154
0.0,1,2400.568043
0.0,1,2400.56809
0.0,1,2400.56811
0.0,1,2400.568127
0.0,1,2400.568143
0.0,1,2400.568158
0.0,1,2400.568173
0.0,1,2400.568188
0.0,1,2400.946774
0.0,1,2400.946817
0.0,1,2400.946836
0.0,1,2400.946852
0.0,1,2400.946868
0.0,1,2400.946884
0.0,1,2400.946899
0.0,1,2400.946913
0.0,1,2401.370414
0.0,1,2401.370453
0.0,1,2401.370472
0.0,1,2401.370488
0.0,1,2401.370504
0.0,1,2401.37052
0.0,1,2401.370535
0.0,1,2401.37055
0.0,1,2401.791947
0.0,1,2401.791989
0.0,1,2401.792008
0.0,1,2401.792024
0.0,1,2401.792039
0.0,1,2401.792055
0.0,1,2401.79207
0.0,1,2401.792086
0.0,1,2402.29557
0.0,1,2402.295621
0.0,1,2402.295639
0.0,1,2402.295656
0.0,1,2402.295672
0.0,1,2402.295687
0.0,1,2402.295702
0.0,1,2402.295717
0.0,1,2403.006168
0.0,1,2403.006222
0.0,1,2403.00624
0.0,1,2403.006257
0.0,1,2403.006272
0.0,1,2403.006287
0.0,1,2403.006302
0.0,1,2403.006317
0.0,1,2403.429998
0.0,1,2403.430042
0.0,1,2403.43006
0.0,1,2403.430076
0.0,1,2403.430092
0.0,1,2403.430107
0.0,1,2403.430122
0.0,1,2403.430137
0.0,1,2403.851749
0.0,1,2403.85179
0.0,1,2403.851809
0.0,1,2403.851826
0.0,1,2403.851841
0.0,1,2403.851857
0.0,1,2403.851871
0.0,1,2403.851887
0.0,1,2404.273171
0.0,1,2404.273212
0.0,1,2404.27323
0.0,1,2404.273247
0.0,1,2404.273262
0.0,1,2404.273277
0.0,1,2404.273292
0.0,1,2404.273307
0.0,1,2404.595253
0.0,1,2404.595295
0.0,1,2404.595313
0.0,1,2404.595329
0.0,1,2404.595345
0.0,1,2404.59536
0.0,1,2404.595376
0.0,1,2404.595393
0.0,1,2405.017427
0.0,1,2405.017473
0.0,1,2405.017492
0.0,1,2405.017508
0.0,1,2405.017524
0.0,1,2405.017539
0.0,1,2405.017553
0.0,1,2405.017568
0.0,1,2405.44391
0.0,1,2405.443951
0.0,1,2405.44397
0.0,1,2405.443986
0.0,1,2405.444001
0.0,1,2405.444017
0.0,1,2405.444031
0.0,1,2405.444046
0.0,1,2405.867872
0.0,1,2405.867915
0.0,1,2405.867934
0.0,1,2405.86795
0.0,1,2405.867966
0.0,1,2405.867981
0.0,1,2405.867996
0.0,1,2405.868011
0.0,1,2406.563475
0.0,1,2406.563531
0.0,1,2406.56355
0.0,1,2406.563567
0.0,1,2406.563582
0.0,1,2406.563597
0.0,1,2406.563614
0.0,1,2406.563628
0.0,1,2406.986665
0.0,1,2406.986711
0.0,1,2406.986729
0.0,1,2406.986745
0.0,1,2406.98676
0.0,1,2406.986775
0.0,1,2406.98679
0.0,1,2406.986805
0.0,1,2407.69604
0.0,1,2407.696104
0.0,1,2407.69613
0.0,1,2407.696152
0.0,1,2407.696172
0.0,1,2407.696191
0.0,1,2407.69621
0.0,1,2407.69623
0.0,1,2408.112874
0.0,1,2408.112927
0.0,1,2408.112947
0.0,1,2408.112963
0.0,1,2408.112979
0.0,1,2408.112994
0.0,1,2408.11301
0.0,1,2408.113025
0.0,1,2408.444677
0.0,1,2408.444739
0.0,1,2408.444763
0.0,1,2408.444786
0.0,1,2408.444808
0.0,1,2408.444829
0.0,1,2408.444848
0.0,1,2408.444866
0.0,1,2408.915986
0.0,1,2408.916034
0.0,1,2408.916053
0.0,1,2408.91607
0.0,1,2408.916086
0.0,1,2408.916101
0.0,1,2408.916116
0.0,1,2408.916131
0.0,1,2409.230668
0.0,1,2409.23072
0.0,1,2409.230744
0.0,1,2409.230766
0.0,1,2409.230787
0.0,1,2409.230808
0.0,1,2409.230828
0.0,1,2409.230848
0.0,1,2410.015796
0.0,1,2410.015861
0.0,1,2410.01588
0.0,1,2410.015896
0.0,1,2410.015912
0.0,1,2410.015927
0.0,1,2410.015942
0.0,1,2410.015957
0.0,1,2410.38136
0.0,1,2410.381407
0.0,1,2410.381427
0.0,1,2410.381443
0.0,1,2410.381459
0.0,1,2410.381474
0.0,1,2410.381489
0.0,1,2410.381503
0.0,1,2410.807449
0.0,1,2410.807489
0.0,1,2410.807508
0.0,1,2410.807524
0.0,1,2410.807539
0.0,1,2410.807554
0.0,1,2410.807568
0.0,1,2410.807583
0.0,1,2411.315502
0.0,1,2411.315563
0.0,1,2411.315587
0.0,1,2411.315608
0.0,1,2411.315629
0.0,1,2411.315648
0.0,1,2411.315667
0.0,1,2411.315687
0.0,1,2411.794249
0.0,1,2411.794292
0.0,1,2411.79431
0.0,1,2411.794327
0.0,1,2411.794342
0.0,1,2411.794357
0.0,1,2411.794373
0.0,1,2411.794417
0.0,1,2412.107972
0.0,1,2412.108033
0.0,1,2412.108057
0.0,1,2412.108079
0.0,1,2412.108103
0.0,1,2412.108123
0.0,1,2412.108142
0.0,1,2412.108161
0.0,1,2412.405154
0.0,1,2412.405196
0.0,1,2412.405215
0.0,1,2412.405236
0.0,1,2412.405252
0.0,1,2412.405267
0.0,1,2412.405282
0.0,1,2412.405297
0.0,1,2413.050696
0.0,1,2413.050782
0.0,1,2413.050838
0.0,1,2413.050862
0.0,1,2413.050883
0.0,1,2413.050904
0.0,1,2413.050924
0.0,1,2413.050943
0.0,1,2413.744871
0.0,1,2413.744926
0.0,1,2413.744944
0.0,1,2413.744961
0.0,1,2413.744975
0.0,1,2413.74499
0.0,1,2413.745005
0.0,1,2413.74502
0.0,1,2414.137607
0.0,1,2414.13765
0.0,1,2414.137668
0.0,1,2414.137685
0.0,1,2414.1377
0.0,1,2414.137715
0.0,1,2414.13773
0.0,1,2414.137744
0.0,1,2414.530632
0.0,1,2414.530675
0.0,1,2414.530694
0.0,1,2414.53071
0.0,1,2414.530725
0.0,1,2414.530739
0.0,1,2414.530754
0.0,1,2414.530768
0.0,1,2414.926777
0.0,1,2414.926821
0.0,1,2414.92684
0.0,1,2414.926856
0.0,1,2414.926871
0.0,1,2414.926886
0.0,1,2414.9269
0.0,1,2414.926915
0.0,1,2415.320696
0.0,1,2415.320738
0.0,1,2415.320757
0.0,1,2415.320772
0.0,1,2415.320788
0.0,1,2415.320802
0.0,1,2415.320817
0.0,1,2415.320831
0.0,1,2415.742069
0.0,1,2415.742111
0.0,1,2415.74213
0.0,1,2415.742147
0.0,1,2415.742163
0.0,1,2415.742178
0.0,1,2415.742193
0.0,1,2415.742208
0.0,1,2416.216381
0.0,1,2416.216433
0.0,1,2416.216452
0.0,1,2416.216467
0.0,1,2416.216481
0.0,1,2416.216496
0.0,1,2416.216511
0.0,1,2416.216525
0.0,1,2416.90068
0.0,1,2416.900748
0.0,1,2416.900773
0.0,1,2416.900794
0.0,1,2416.900813
0.0,1,2416.900833
0.0,1,2416.900852
0.0,1,2416.900872
0.0,1,2417.175717
0.0,1,2417.175775
0.0,1,2417.175799
0.0,1,2417.17582
0.0,1,2417.17584
0.0,1,2417.175859
0.0,1,2417.175879
0.0,1,2417.175899
0.0,1,2417.783893
0.0,1,2417.783959
0.0,1,2417.783983
0.0,1,2417.784004
0.0,1,2417.784026
0.0,1,2417.784045
0.0,1,2417.784065
0.0,1,2417.784086
0.0,1,2418.187047
0.0,1,2418.187094
0.0,1,2418.187114
0.0,1,2418.18713
0.0,1,2418.187146
0.0,1,2418.187162
0.0,1,2418.187176
0.0,1,2418.187191
0.0,1,2418.587233
0.0,1,2418.587275
0.0,1,2418.587293
0.0,1,2418.587309
0.0,1,2418.587324
0.0,1,2418.587339
0.0,1,2418.587353
0.0,1,2418.587368
0.0,1,2418.931128
0.0,1,2418.931167
0.0,1,2418.931186
0.0,1,2418.931202
0.0,1,2418.931218
0.0,1,2418.931232
0.0,1,2418.931247
0.0,1,2418.931262
0.0,1,2419.322735
0.0,1,2419.322775
0.0,1,2419.322793
0.0,1,2419.322809
0.0,1,2419.322825
0.0,1,2419.322841
0.0,1,2419.322856
0.0,1,2419.322871
0.0,1,2420.023482
0.0,1,2420.023539
0.0,1,2420.023558
0.0,1,2420.023574
0.0,1,2420.02359
0.0,1,2420.023605
0.0,1,2420.023622
0.0,1,2420.023638
0.0,1,2420.451025
0.0,1,2420.452558
0.0,1,2420.452585
0.0,1,2420.452601
0.0,1,2420.452617
0.0,1,2420.452633
0.0,1,2420.452648
0.0,1,2420.452663
0.0,1,2420.880116
0.0,1,2420.880158
0.0,1,2420.880178
0.0,1,2420.880194
0.0,1,2420.88021
0.0,1,2420.880225
0.0,1,2420.880241
0.0,1,2420.880256
0.0,1,2421.305749
0.0,1,2421.305791
0.0,1,2421.30581
0.0,1,2421.305827
0.0,1,2421.305843
0.0,1,2421.305858
0.0,1,2421.305873
0.0,1,2421.305889
0.0,1,2421.768437
0.0,1,2421.768495
0.0,1,2421.768514
0.0,1,2421.76853
0.0,1,2421.768545
0.0,1,2421.768561
0.0,1,2421.768576
0.0,1,2421.768591
0.0,1,2422.19505
0.0,1,2422.195095
0.0,1,2422.195114
0.0,1,2422.195131
0.0,1,2422.195147
0.0,1,2422.195162
0.0,1,2422.195178
0.0,1,2422.195193
0.0,1,2422.626898
0.0,1,2422.626945
0.0,1,2422.626964
0.0,1,2422.626981
0.0,1,2422.626997
0.0,1,2422.627011
0.0,1,2422.627026
0.0,1,2422.62704
0.0,1,2423.260763
0.0,1,2423.26085
0.0,1,2423.260874
0.0,1,2423.260895
0.0,1,2423.260916
0.0,1,2423.260936
0.0,1,2423.260955
0.0,1,2423.260975
0.0,1,2423.661803
0.0,1,2423.661871
0.0,1,2423.661891
0.0,1,2423.661906
0.0,1,2423.661922
0.0,1,2423.661937
0.0,1,2423.661952
0.0,1,2423.661967
0.0,1,2424.063641
0.0,1,2424.063687
0.0,1,2424.063705
0.0,1,2424.063723
0.0,1,2424.063739
0.0,1,2424.063754
0.0,1,2424.063769
0.0,1,2424.063784
0.0,1,2424.493798
0.0,1,2424.493855
0.0,1,2424.493875
0.0,1,2424.493892
0.0,1,2424.493908
0.0,1,2424.493923
0.0,1,2424.493938
0.0,1,2424.493952
0.0,1,2424.928385
0.0,1,2424.928445
0.0,1,2424.928464
0.0,1,2424.92848
0.0,1,2424.9285
0.0,1,2424.928516
0.0,1,2424.928531
0.0,1,2424.928547
0.0,1,2425.421166
0.0,1,2425.421224
0.0,1,2425.421245
0.0,1,2425.421261
0.0,1,2425.421276
0.0,1,2425.421292
0.0,1,2425.421307
0.0,1,2425.421321
0.0,1,2425.879498
0.0,1,2425.879543
0.0,1,2425.879562
0.0,1,2425.879578
0.0,1,2425.879593
0.0,1,2425.879609
0.0,1,2425.879624
0.0,1,2425.879638
0.0,1,2426.612681
0.0,1,2426.612737
0.0,1,2426.612756
0.0,1,2426.612772
0.0,1,2426.612788
0.0,1,2426.612803
0.0,1,2426.612818
0.0,1,2426.612832
0.0,1,2427.083311
0.0,1,2427.083355
0.0,1,2427.083373
0.0,1,2427.08339
0.0,1,2427.083405
0.0,1,2427.083421
0.0,1,2427.083435
0.0,1,2427.083451
0.0,1,2427.507051
0.0,1,2427.507097
0.0,1,2427.507116
0.0,1,2427.507132
0.0,1,2427.507148
0.0,1,2427.507162
0.0,1,2427.507177
0.0,1,2427.507191
0.0,1,2427.9723
0.0,1,2427.97234
0.0,1,2427.97236
0.0,1,2427.972377
0.0,1,2427.972392
0.0,1,2427.972407
0.0,1,2427.972423
0.0,1,2427.972438
0.0,1,2428.612811
0.0,1,2428.61288
0.0,1,2428.612905
0.0,1,2428.612928
0.0,1,2428.612948
0.0,1,2428.612968
0.0,1,2428.612988
0.0,1,2428.613012
0.0,1,2428.888956
0.0,1,2428.889011
0.0,1,2428.889035
0.0,1,2428.889057
0.0,1,2428.889078
0.0,1,2428.889098
0.0,1,2428.889118
0.0,1,2428.889136
0.0,1,2429.318819
0.0,1,2429.318863
0.0,1,2429.318882
0.0,1,2429.318898
0.0,1,2429.318918
0.0,1,2429.318934
0.0,1,2429.318948
0.0,1,2429.318964
0.0,1,2430.033436
0.0,1,2430.033494
0.0,1,2430.033514
0.0,1,2430.03353
0.0,1,2430.033546
0.0,1,2430.033561
0.0,1,2430.033575
0.0,1,2430.03359
0.0,1,2430.308255
0.0,1,2430.308321
0.0,1,2430.308345
0.0,1,2430.308366
0.0,1,2430.308387
0.0,1,2430.308407
0.0,1,2430.308426
0.0,1,2430.308446
0.0,1,2430.800432
0.0,1,2430.800491
0.0,1,2430.80051
0.0,1,2430.800526
0.0,1,2430.800541
0.0,1,2430.800556
0.0,1,2430.800571
0.0,1,2430.800586
0.0,1,2431.22457
0.0,1,2431.224617
0.0,1,2431.224638
0.0,1,2431.224653
0.0,1,2431.224673
0.0,1,2431.224687
0.0,1,2431.224702
0.0,1,2431.224717
0.0,1,2431.503295
0.0,1,2431.503354
0.0,1,2431.503378
0.0,1,2431.503398
0.0,1,2431.503418
0.0,1,2431.503441
0.0,1,2431.503461
0.0,1,2431.503481
0.0,1,2431.934778
0.0,1,2431.934821
0.0,1,2431.93484
0.0,1,2431.934856
0.0,1,2431.934872
0.0,1,2431.934887
0.0,1,2431.934902
0.0,1,2431.934917
0.0,1,2432.483779
0.0,1,2432.483846
0.0,1,2432.483871
0.0,1,2432.48389
0.0,1,2432.48391
0.0,1,2432.48393
0.0,1,2432.483948
0.0,1,2432.483968
0.0,1,2433.082996
0.0,1,2433.083078
0.0,1,2433.083102
0.0,1,2433.083122
0.0,1,2433.083143
0.0,1,2433.083163
0.0,1,2433.083183
0.0,1,2433.083203
0.0,1,2433.40178
0.0,1,2433.401832
0.0,1,2433.401852
0.0,1,2433.401868
0.0,1,2433.401883
0.0,1,2433.401898
0.0,1,2433.401914
0.0,1,2433.401928
0.0,1,2433.716551
0.0,1,2433.716596
0.0,1,2433.716615
0.0,1,2433.716631
0.0,1,2433.716645
0.0,1,2433.71666
0.0,1,2433.716675
0.0,1,2433.716691
0.0,1,2434.14005
0.0,1,2434.140106
0.0,1,2434.140126
0.0,1,2434.140142
0.0,1,2434.140158
0.0,1,2434.140174
0.0,1,2434.140188
0.0,1,2434.140203
0.0,1,2434.890843
0.0,1,2434.890897
0.0,1,2434.890917
0.0,1,2434.890934
0.0,1,2434.890948
0.0,1,2434.890963
0.0,1,2434.890978
0.0,1,2434.890992
0.0,1,2435.320175
0.0,1,2435.320222
0.0,1,2435.32024
0.0,1,2435.320257
0.0,1,2435.320273
0.0,1,2435.320288
0.0,1,2435.320303
0.0,1,2435.320318
0.0,1,2435.699188
0.0,1,2435.699229
0.0,1,2435.699248
0.0,1,2435.699263
0.0,1,2435.699279
0.0,1,2435.699294
0.0,1,2435.699309
0.0,1,2435.699324
0.0,1,2436.259281
0.0,1,2436.259334
0.0,1,2436.259353
0.0,1,2436.259369
0.0,1,2436.259385
0.0,1,2436.2594
0.0,1,2436.259416
0.0,1,2436.259431
0.0,1,2436.844396
0.0,1,2436.844442
0.0,1,2436.844461
0.0,1,2436.844477
0.0,1,2436.844493
0.0,1,2436.844508
0.0,1,2436.844523
0.0,1,2436.844539
0.0,1,2437.270463
0.0,1,2437.270508
0.0,1,2437.270528
0.0,1,2437.270545
0.0,1,2437.270561
0.0,1,2437.270576
0.0,1,2437.270591
0.0,1,2437.270607
0.0,1,2437.698426
0.0,1,2437.698468
0.0,1,2437.698487
0.0,1,2437.698504
0.0,1,2437.69852
0.0,1,2437.69854
0.0,1,2437.698555
0.0,1,2437.69857
0.0,1,2438.427957
0.0,1,2438.42801
0.0,1,2438.428029
0.0,1,2438.428046
0.0,1,2438.428062
0.0,1,2438.428077
0.0,1,2438.428093
0.0,1,2438.428107
0.0,1,2438.84933
0.0,1,2438.849375
0.0,1,2438.849395
0.0,1,2438.849411
0.0,1,2438.849427
0.0,1,2438.849442
0.0,1,2438.849457
0.0,1,2438.849472
0.0,1,2439.271942
0.0,1,2439.271983
0.0,1,2439.272002
0.0,1,2439.272018
0.0,1,2439.272033
0.0,1,2439.272049
0.0,1,2439.272064
0.0,1,2439.272079
0.0,1,2439.695445
0.0,1,2439.695488
0.0,1,2439.695507
0.0,1,2439.695524
0.0,1,2439.69554
0.0,1,2439.695555
0.0,1,2439.69557
0.0,1,2439.695586
0.0,1,2440.119477
0.0,1,2440.119519
0.0,1,2440.119538
0.0,1,2440.119554
0.0,1,2440.11957
0.0,1,2440.119586
0.0,1,2440.119602
0.0,1,2440.119617
0.0,1,2440.542086
0.0,1,2440.542127
0.0,1,2440.542145
0.0,1,2440.542162
0.0,1,2440.542177
0.0,1,2440.542193
0.0,1,2440.542208
0.0,1,2440.542224
0.0,1,2440.964339
0.0,1,2440.964379
0.0,1,2440.964398
0.0,1,2440.964414
0.0,1,2440.96443
0.0,1,2440.964446
0.0,1,2440.964461
0.0,1,2440.964476
0.0,1,2441.66023
0.0,1,2441.660286
0.0,1,2441.660305
0.0,1,2441.660321
0.0,1,2441.660336
0.0,1,2441.660352
0.0,1,2441.660367
0.0,1,2441.660381
0.0,1,2441.977769
0.0,1,2441.97782
0.0,1,2441.977839
0.0,1,2441.977859
0.0,1,2441.979307
0.0,1,2441.979325
0.0,1,2441.97934
0.0,1,2441.979356
0.0,1,2442.392009
0.0,1,2442.392052
0.0,1,2442.392071
0.0,1,2442.392088
0.0,1,2442.392104
0.0,1,2442.392122
0.0,1,2442.392137
0.0,1,2442.392152
0.0,1,2443.032876
0.0,1,2443.032949
0.0,1,2443.032973
0.0,1,2443.032995
0.0,1,2443.033016
0.0,1,2443.033036
0.0,1,2443.033055
0.0,1,2443.033074
0.0,1,2443.382018
0.0,1,2443.38207
0.0,1,2443.382089
0.0,1,2443.382106
0.0,1,2443.382121
0.0,1,2443.382137
0.0,1,2443.382151
0.0,1,2443.382166
0.0,1,2443.741328
0.0,1,2443.74137
0.0,1,2443.741388
0.0,1,2443.741404
0.0,1,2443.74142
